location,property_area,street,features,bed,bath,toilet,description,price
ajah,okun-ajah,Okun Ajah Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,"A room selfcon in OkunAjah, Abraham Adesanya road",200000.0
ajah,okun-ajah,"Beachview, okunajahOkun Ajah Ajah Lagos",1 beds 1 baths 1 Toilets,1,1,1,A ROOM AND PARLOUR SELF CON,300000.0
ajah,okun-ajah,Okun Ajah Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Well built 3 bedrooms flat,950000.0
ajah,okun-ajah,Okun Ajah Ajah Lagos,4 beds 4 baths 4 Toilets,4,4,4,LOVELY 4 BEDROOM SEMI DETACHED DUPLEX WITH A BQ,2000000.0
ajah,okun-ajah,Divine estate okun ajah Okun Ajah Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Newly built,850000.0
ajah,okun-ajah,"20 Ganiyu ikotun street, Marshy hill estate Ajah Okun Ajah Ajah Lagos",2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat,800000.0
ajah,okun-ajah,Okun Ajah Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,a Mini flat,250000.0
ajah,okun-ajah,Atican beachOkun Ajah Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 bedroom flat,550000.0
ajah,okun-ajah,Okun Ajah Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat for rent at Okun Ajah for rent.,400000.0
ajah,okun-ajah,Lagos Business SchoolOkun Ajah Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,"A Building of four flat, two bedroom each, newly built",1000000.0
ajah,okun-ajah,AjahOkun Ajah Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Brand New and Luxuriously Finished 2 Bedroom Apartment,800000.0
ajah,okun-ajah,Near atican beach Okun Ajah Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat,550000.0
ajah,okun-ajah,"House 7, Risebud court, Divine estate okun ajah Okun Ajah Ajah Lagos",2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat for rent,850000.0
ajah,okun-ajah,-Okun Ajah Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 bedroom flat,700000.0
ajah,olokonla,LBSOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Spacious 2-Bedroom Apartment,1500000.0
ajah,olokonla,-Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Executive newly built 2 bedroom flat,1300000.0
ajah,olokonla,Immediately after Lagos business schoolOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Luxuy Newly built all rooms en-suite 3 bedrooms with gas cooker,1500000.0
ajah,olokonla,Canan estate by blenco supermarketOlokonla Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,P O P Finished mini flat with 2 toilets,700000.0
ajah,olokonla,Adjacent blenco supermarketOlokonla Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Executive mini flat with 2 toilets,700000.0
ajah,olokonla,-Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Standard 3 bedroom flat,1500000.0
ajah,olokonla,-Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Sharp 2 bedroom flat,900000.0
ajah,olokonla,Olokonla Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,A newly built Minni flat at olokunla 600k rent,600000.0
ajah,olokonla,Olokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,brand new tastefully massive 2bedroom flat at LBS down stairs 1.5m upstairs 1.7m rent,1500000.0
ajah,olokonla,-Olokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,brand new tastefully massive 2bedroom flat at LBS down stairs 1.5m upstairs 1.7m,1500000.0
ajah,olokonla,-Olokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,brand new tastefully massive 2bedroom flat at LBS,1500000.0
ajah,olokonla,-Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Luxury 2 Bedroom Flat,900000.0
ajah,olokonla,Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Luxurious 3 bedroom semi detached duplex @ Olokunla, Ajah",2500000.0
ajah,olokonla,Olokunla by Greenland EstateOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Brand new 3bedroom Terrace duplex,2000000.0
ajah,olokonla,Greenland estate Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3bedroom flat upstairs,800000.0
ajah,olokonla,After Lagos business SchoolOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Standard 2 bedroom,650000.0
ajah,olokonla,Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Executive luxury all rooms en-suite 3 bedrooms,1200000.0
ajah,olokonla,Opposite Lagos business schoolOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 bedroom flat,1100000.0
ajah,olokonla,OlokonlaOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Luxury two bedroom flat,1200000.0
ajah,olokonla,Opposite LBS Alasia Olokonla Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Shared apartment,230000.0
ajah,olokonla,Olokonla Ajah Lagos,4 beds 5 baths 5 Toilets,4,5,5,"Lovely Newly built 4Bedroom duplex, Fully detached",2500000.0
ajah,olokonla,Alacia RoadOlokonla Ajah Lagos,2 beds 0 baths 3 Toilets,2,0,3,2 bedroom flat,500000.0
ajah,olokonla,Olokonla Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Luxury 3bedroom flat in Ajah,1700000.0
ajah,olokonla,Olokonla sangotedoOlokonla Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Brand New luxurious duplex shared apartment,400000.0
ajah,olokonla,"Okunado Immediately After Olokonla, Before Blenco Supermarket When Going To SangotedoOlokonla Ajah Lagos",1 beds 2 baths 2 Toilets,1,2,2,Mini Flat,1000000.0
ajah,olokonla,Before Blenco Supermarket in Olokonla in Ajah axis Lekki. Olokonla Ajah Lagos,4 beds 5 baths 5 Toilets,4,5,5,A Brand New 4 Bedrooms Duplex For Rent before Blenco Supermarket in Olokonla in Ajah axis Lekki.,1500000.0
ajah,olokonla,Before Blenco Supermarket before Sangotedo in Ajah axis Lekki. Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,A Decent 3 Bedrooms Flat For Rent in an Estate before Blenco Supermarket in Olokonla in Ajah axis Lekki.,850000.0
ajah,olokonla,After LBS in Olokonla in Ajah axis Lekki. Olokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,A Very New 2 Bedrooms Flat,800000.0
ajah,olokonla,Before Blenco Supermarket in Olokonla in Ajah axis Lekki. Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,A Cute 3 Bedrooms Flat For Rent in an Estate before Blenco Supermarket in Olokonla in Ajah axis Lekki.,850000.0
ajah,olokonla,"Ajesigiri Close,PalmsVile Estate,Off Hi-Tech Road,Lekki,Lagos.Olokonla Ajah Lagos",2 beds 2 baths 3 Toilets,2,2,3,Newly built 2Bedrooms flat for rent,1750000.0
ajah,olokonla,Therra Annex ajah lekkiOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Luxury 3 bedroom flat with ac and 24hrs power supply to let at therra annex sangotedo ajah lekki,1300000.0
ajah,olokonla,Before LBS Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Very Clean Three Bedroom Flat Upstairs And Downstairs In Olukunla After LBS Before Sangotedo With Just Two Tenant In The Compound Upstairs Rent:1.2m Downstairs Rent:1.1m,1200000.0
ajah,olokonla,Ajah OlukonlaOlokonla Ajah Lagos,3 beds 3 baths 5 Toilets,3,3,5,Clean Pay And Picked In Three Bedroom Flat In Greenland Estate Olokonla Just After LBS Ajah Before Sangotedo With POP Finishing Rent:1.2m,1200000.0
ajah,olokonla,Beside LBS Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Executive 3bedroom flat,1000000.0
ajah,olokonla,"Ocean Palm Estate, near Lagos Business SchoolOlokonla Ajah Lagos",4 beds 5 baths 5 Toilets,4,5,5,Newly built fully detached 4 bedroom duplex,2000000.0
ajah,olokonla,By LBSOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3bed Room flat 2in the compound,1500000.0
ajah,olokonla,OlokonlaOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Well spacious 3bed room flat with perfect finishing,1200000.0
ajah,olokonla,By enyo filling stationOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly built 2bed Room flat with perfect finishing,1200000.0
ajah,olokonla,By LBSOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Well furnished 3 bedroom terrace duplex,1300000.0
ajah,olokonla,By LBSOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Well finished 3bedroom flat well spacious,1300000.0
ajah,olokonla,By LBSOlokonla Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,Luxurious 4bed room duplex with perfect finishing,1500000.0
ajah,olokonla,By LBSOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Well finished and spacious 3bedroom flat,1300000.0
ajah,olokonla,Atlantic EstateOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Brand New Luxurious 3 Bedroom Duplex,1000000.0
ajah,olokonla,"After Road Safety Office, Olokonla, After LBS, Ajah axis Lekki. Olokonla Ajah Lagos",2 beds 2 baths 3 Toilets,2,2,3,Lovely 2 Bedrooms Flat For Rent,1200000.0
ajah,olokonla,Ocean palmOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Super neat 3 bedroom flat to let at ocean palm estate ajah lekki,1300000.0
ajah,olokonla,Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,shared apartment at back of skymall sangotedo,220000.0
ajah,olokonla,Greenland Estate Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Three Bedroom Flat In Olukunla Greenland Estate Around LBS Rent:800k,800000.0
ajah,olokonla,Happy Home Gardens Estate Olokonla Ajah Lagos,4 beds 0 baths 0 Toilets,4,0,0,4 bedroom semi-detached duplex,1700000.0
ajah,olokonla,Springville Estate Back Of Blenco Supermarket Near Lagos Business School Olokonla Ajah Lagos,3 beds 0 baths 0 Toilets,3,0,0,luxury and tastefully Furnished 3 bedroom flat,1200000.0
ajah,olokonla,Grace land estateOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2bedroomflat,800000.0
ajah,olokonla,"Lekki-Penisulla Scheme 2, Abraham Adesanya areaOlokonla Ajah Lagos",3 beds 4 baths 4 Toilets,3,4,4,Tastefully furnished 3 bedroom flat with a BQ,1200000.0
ajah,olokonla,Blenco Supermarket area near Lagos Business SchoolOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Luxurious 2 bedroom flat,1100000.0
ajah,olokonla,Ocean Palm Estate near Lagos Business SchoolOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Tastefully furnished 2 bedroom flat,1000000.0
ajah,olokonla,Therra AnnexOlokonla Ajah Lagos,3 beds 0 baths 0 Toilets,3,0,0,luxury finished 3 bedroom flat,1000000.0
ajah,olokonla,Ocean palm streetOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Tastefully built 2bedroom flat with 3toilet in a secured estate and Tared road,1200000.0
ajah,olokonla,Dominion EstateOlokonla Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,Miniflat (Room and Parlour self contain),550000.0
ajah,olokonla,Diamond estate Olokonla Ajah Lagos,4 beds 5 baths 4 Toilets,4,5,4,"Newly built spacious 4 bedroom flat, all rooms ensuite",1100000.0
ajah,olokonla,After LBS in Olokonla in Ajah axis Lekki. Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,A Newly Built Superbly Spacious 3 Bedrooms Flat For Rent.,1000000.0
ajah,olokonla,"Near LBS, Olokonla Ajah Lagos",3 beds 0 baths 0 Toilets,3,0,0,3 Bedroom single room self contain (shared apartment),300000.0
ajah,olokonla,Lagos business school Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Serviced 24/7 power supply Newly built luxurious 2bedroom flats,1200000.0
ajah,olokonla,Happy land estateOlokonla Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,Luxury 4bedroom terrace,1800000.0
ajah,olokonla,Happy land estateOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly renovated 3bedroom duplex,2000000.0
ajah,olokonla,Teran X Estate Near Bleco Super MarketOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,1100000.0
ajah,olokonla,Alokonla near Lagos business schoolOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,A room shared apartment,300000.0
ajah,olokonla,olokonlaOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1000000.0
ajah,olokonla,"Fatai kaffo street,Happy land estateOlokonla Ajah Lagos",3 beds 3 baths 4 Toilets,3,3,4,Self service well managed 3bedroom flat,1000000.0
ajah,olokonla,By Lagos business school Olokonla Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,beautiful 1bedroom mini flat,600000.0
ajah,olokonla,Happy Land EstateOlokonla Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,1 bedroom self contained (single rooms),250000.0
ajah,olokonla,-Olokonla Ajah Lagos,3 beds 0 baths 0 Toilets,3,0,0,Executive 3 bedroom flat,2500000.0
ajah,olokonla,Olokonla Ajah Lagos,4 beds 4 baths 4 Toilets,4,4,4,Lovely 4 bedroom terrace duplex for rent at Ajah,1500000.0
ajah,olokonla,Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Beautiful 2 Bedrooms Apartment,1200000.0
ajah,olokonla,Lbs Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3bedroom flat at lbs,1000000.0
ajah,olokonla,Olokonla Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,Beautiful 4 bedrooms terraced Duplex without a BQ,1500000.0
ajah,olokonla,Lagos business schoolOlokonla Ajah Lagos,2 beds 0 baths 0 Toilets,2,0,0,2 bedroom flat,1000000.0
ajah,olokonla,before blancoOlokonla Ajah Lagos,2 beds 0 baths 0 Toilets,2,0,0,2 bedroom flat,850000.0
ajah,olokonla,Happy land estateOlokonla Ajah Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 bedroom flat,1000000.0
ajah,olokonla,.Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,800000.0
ajah,olokonla,olokonlaOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom terraced duplex,1500000.0
ajah,olokonla,olokonlaOlokonla Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,1 bedroom mini flat,600000.0
ajah,olokonla,Lagos Business SchoolOlokonla Ajah Lagos,1 beds 0 baths 0 Toilets,1,0,0,Brand new tastefully built mini flat,800000.0
ajah,olokonla,Peninsula Gardens Estate Olokonla Ajah Lagos,2 beds 0 baths 0 Toilets,2,0,0,Luxury clean 2 bedroom flat,900000.0
ajah,olokonla,Okoado Before SangotedoOlokonla Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,4Bedroom duplex In Okoado Before Sangotedo Rent:1.3m,1300000.0
ajah,olokonla,Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,800000.0
ajah,olokonla,Olokonla Ajah Lagos,3 beds baths Toilets,3,0,0,Shared Furnished 3 Bedroom Service Flat For Rent @ Ajah - Olokonla.,500000.0
ajah,olokonla,Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,700000.0
ajah,olokonla,By lbsOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2bed room flat with perfect finishing,900000.0
ajah,olokonla,Olokonla Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Brand new mini flat,500000.0
ajah,olokonla,Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1100000.0
ajah,olokonla,Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 bedroom flat,1300000.0
ajah,olokonla,Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1000000.0
ajah,olokonla,RemiOlokonla Ajah Lagos,4 beds 5 baths 5 Toilets,4,5,5,A newly built 4 bedroom duplex,1200000.0
ajah,olokonla,"Before sangotedo, Olokonla Ajah Lagos",1 beds 1 baths 2 Toilets,1,1,2,A newly built 1bedroom\ 2bedroom flat available now,700000.0
ajah,olokonla,road 4 house 11Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,800000.0
ajah,olokonla,LBS Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2bedroom flat at LBS,950000.0
ajah,olokonla,LBSOlokonla Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,A 4bedroom terrace duplex available for rent,1400000.0
ajah,olokonla,RedianceOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,A newly built 2bedroom flat for rent,900000.0
ajah,olokonla,Olokonla Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Brand new 2 bedroom flat,800000.0
ajah,olokonla,Pearl estate Olokonla Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,"3 bedroom flat for rent at pearl garden estate, olokonla, Ajah.",1000000.0
ajah,olokonla,After Lagos Business School Olukonla Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat Brand New House,900000.0
ajah,olokonla,Ajah OlukonlaOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Brand New 2Bedroom Flat In Olukonla After Lagos Business School,800000.0
ajah,olokonla,Around LBSOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Captivating 2 Bedroom Flat,850000.0
ajah,olokonla,Olukonla AjahOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Brand New 2Bedroom In Olukonla Just 4Person In The Compound,900000.0
ajah,olokonla,Around LBSOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Beautifully Built 2 Bedroom Flat,850000.0
ajah,olokonla,Hitech EstateOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3Bedroom Flat In Hitech Estate Before Lagos Business School ( LBS ) After Abraham Adesanye,1200000.0
ajah,olokonla,Aound LBSOlokonla Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,Beautifully Built 3 Bedroom Flat,900000.0
ajah,olokonla,LBS Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat at LBS,1200000.0
ajah,olokonla,LBS Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1000000.0
ajah,olokonla,Floor Gate EstateOlokonla Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom duplex,1400000.0
ajah,olokonla,Golden Pearl EstateOlokonla Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,Exquisitely built 4 bedroom duplex,1500000.0
ajah,olokonla,Green Land Estate Olokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,2 bedrooms Terraced For Rent at Greenland estate close the road.,1000000.0
ajah,olokonla,Happy Land Estate Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Neat 3bedroom flat at Happy Land Estate,900000.0
ajah,olokonla,-Olokonla Ajah Lagos,2 beds 0 baths 0 Toilets,2,0,0,NEAT 2 BEDROOM FLAT,650000.0
ajah,olokonla,Lbs olokonlaOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly built of 2 bedroom flat,900000.0
ajah,olokonla,Kayode Oni Animashaun street Olokonla Ajah Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 Bedrooms flat at Golden Pear Estate,700000.0
ajah,olokonla,No 1 Oakland Estate by Blenco Shopping Mall AjahOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Brand New 2bedroom Flat,1000000.0
ajah,olokonla,Greenland EstateOlokonla Ajah Lagos,3 beds 4 baths 4 Toilets,3,4,4,a newly built 3 bedroom apartment at Greenland Estate,1300000.0
ajah,olokonla,Olokonla Olokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,Luxury two bedroom apartment in a peaceful vicinity for rent at Olokonla,1000000.0
ajah,olokonla,"Greenland Estate, Olokonla, Ajah, LagosOlokonla Ajah Lagos",3 beds 3 baths 3 Toilets,3,3,3,neat 3 bedroom apartment in a self compound at Greenland Estate,850000.0
ajah,olokonla,"Greenland Estate, Olokonla, Ajah, Lagos stateOlokonla Ajah Lagos",1 beds 1 baths 1 Toilets,1,1,1,a very clean and neat self contain in Greenland Estate,200000.0
ajah,olokonla,Opposite petrol calm station Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Exquisite 3bedroom flat,1200000.0
ajah,olokonla,Greenland estate Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Fantastic 3bedroom flat,1200000.0
ajah,olokonla,Executive 3bedroom flat Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Well maintained executive 3bedroom flat,1100000.0
ajah,olokonla,University view estate Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Well maintained 3bedroom flat,900000.0
ajah,olokonla,"KM 42 Lekki Epe Express Way,Olokonla Ajah Lagos",2 beds 1 baths 1 Toilets,2,1,1,"2 bedrooms flat,",800000.0
ajah,olokonla,Its inside Happyland EstateOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly Build 2bedroom flat,850000.0
ajah,olokonla,Inside an EstateOlokonla Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Luxury Mini flat,700000.0
ajah,olokonla,ocean palm estateOlokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,brand new luxury 2bedroom flat,1000000.0
ajah,olokonla,"Greenland Estate, Olokonla, Ajah, Lagos StateOlokonla Ajah Lagos",2 beds 3 baths 3 Toilets,2,3,3,Newly built 2 bedroom terrace duplex,750000.0
ajah,olokonla,"Greenland Estate, olokonla,AjahOlokonla Ajah Lagos",2 beds 3 baths 3 Toilets,2,3,3,2 bedroom terrace duplex in Grennland Estate,750000.0
ajah,olokonla,dominion etate olokonla ajahOlokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,"3 bedroom flat available for rent, upstairs 2 in a compound",1000000.0
ajah,olokonla,dominion etate olokonla ajahOlokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat available for rent,1000000.0
ajah,olokonla,Floodgate road olokonla ajah Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 bedroom flat available for rent,1300000.0
ajah,olokonla,Dominion estate olokonla Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,1year old,900000.0
ajah,olokonla,road4Olokonla Ajah Lagos,2 beds 3 baths 2 Toilets,2,3,2,2bedroom flat,850000.0
ajah,olokonla,road 1Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,luxurious 3 bedroom flat,950000.0
ajah,olokonla,happy road 4Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,brand new 3 bedroom flat with bq,1500000.0
ajah,olokonla,happyland estateOlokonla Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,clean mini flat,400000.0
ajah,olokonla,happyland estateOlokonla Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,luxury 2bedroom flat,1000000.0
ajah,olokonla,Jibrin okelewuOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,brand new 2bedroom flat,1000000.0
ajah,olokonla,"road 2, blenco roadOlokonla Ajah Lagos",2 beds 3 baths 4 Toilets,2,3,4,luxury 2bedroom flat,800000.0
ajah,olokonla,road 3Olokonla Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,luxury 3bedroom flat + bq,1000000.0
ajah,olokonla,white gate estateOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,luxury 2bedroom flat,800000.0
ajah,olokonla,"Oakland Estate,Olokonla Ajah Lagos",4 beds 4 baths 5 Toilets,4,4,5,4 bedroom semi-detached duplex,1800000.0
ajah,olokonla,-Olokonla Ajah Lagos,2 beds 3 baths 3 Toilets,2,3,3,2 bedroom flat,900000.0
ajah,olokonla,Olokonla EstateOlokonla Ajah Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 Bedroom Duplex To Let,1500000.0
ajah,olokonla,"Golden Pearls Estate .8 MIG Close,road 4 house 10Olokonla Ajah Lagos",4 beds 5 baths Toilets,4,5,0,4 bedroom luxury flat,1000000.0
ajah,olokonla,"Golden Pearls Estate .8 MIG Close,road 4 house 10Olokonla Ajah Lagos",4 beds 4 baths 5 Toilets,4,4,5,4 bedroom luxury flat,1000000.0
ajah,olokonla,"Golden Pearls Estate .8 MIG Close,road 4 house 8Olokonla Ajah Lagos",4 beds 4 baths 5 Toilets,4,4,5,4 bedroom luxury flat only 2 families in the compound,1000000.0
ajah,olokonla,-Olokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,950000.0
ajah,olokonla,Stone House EstateOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom Luxury First Floor Flat - Lekki - Good Finish Close to Express,850000.0
ajah,olokonla,Stone House EstateOlokonla Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 Bed Luxury Ground Floor Flat in Lekki- First/Pent also Available close to express,800000.0
ajah,olokonla,"Lagos business school, Olokonla Ajah Lagos",1 beds 1 baths 2 Toilets,1,1,2,Shared apartment,400000.0
ajah,olokonla,Dalung Street;Olokonla Ajah Lagos,2 beds 2 baths 0 Toilets,2,2,0,2 bedroom semi-detached duplex,800000.0
ajah,olokonla,"Jubril Estate; Along Canaan Estate Road,Olokonla Ajah Lagos",2 beds 2 baths Toilets,2,2,0,2 bedroom flat,750000.0
ajah,olokonla,"Jubril Estate, Along Canaan Estate RoadOlokonla Ajah Lagos",2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom Flat,900000.0
ajah,olokonla,"Road 10 Lekki atlantic garden estate, general paint,Olokonla Ajah Lagos",3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,750000.0
ajah,olokonla,"Right Behind LBS school. Abraham Adesanya road, ajah lagosOlokonla Ajah Lagos",3 beds 3 baths 4 Toilets,3,3,4,3 bdroom flat,900000.0
ajah,olokonla,Thera Annex EstateOlokonla Ajah Lagos,4 beds 5 baths 4 Toilets,4,5,4,4 bedroom Semi detached duplex,1600000.0
ajah,olokonla,road2Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom luxury apartment,1200000.0
ajah,olokonla,street3Olokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,700000.0
ajah,olokonla,splash bustop behind jonath hotelOlokonla Ajah Lagos,3 beds 3 baths 3 Toilets,3,3,3,decent 3 bedroom apartment,750000.0
