location,property_area,bed,street,features,bath,toilet,description,price,median_price,Maxi,Min
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NICELY RENOVATED 3 BEDROOM FLAT IN LEKKI PHASE 1,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,LOVELY 4 BEDROOM FLAT IN LEKKI PHASE 1,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM TERRACE DUPLEX,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOMS TERRACE DUPLEX,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,A LOVELY 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,GOOD 3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1Lekki Phase 1 Lekki Lagos,3 beds 0 baths 4 Toilets,0,4,A SERVICED 3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT IN LEKKI PHASE 1,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,4,4,LOVELY 3 BEDROOMS SEMI-DETACHED DUPLEX,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM TERRACE DUPLEX,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NEW 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,A LOVELY 3 BEDROOMS FLAT,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,lekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,"3 BEDROOM FLAT IN LEKKI, PHASE 1 FOR RENT",3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off Admiralty WayLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,WELL FINISHED 3 BEDROOM WITH BQ,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,lekki rightLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,FULLY SERVICED 3 BEDROOM TERRACE DUPLEX WITH BOYS QUARTER IN LEKKI RIGHT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,second roundaboutLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,SELF SERVICED BRAND NEW 3 BEDROOM FLAT AT LEKKI RIGHT IN A GATED COMMUNITY,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Babatunde streetLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,LUXURIOUS 3BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Akim Dickson Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,A FULLY FURNISHED 3BEDROOM SERVICED APARTMENT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off admiraltyLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM SERVICED & FURNISHED [EMAIL PROTECTED] PHASE 1,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki phase1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NEW 3 B/R FLAT + BQ @LEKKI PHASE1,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Ikate lekki phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NEWLY BUILT 3BEDROOM LUXURY SERVICED APARTMENT AT IKATE LEKKI PHASE 1 - N3.5M,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Minfa Estate Lokogoma Abuja,3 beds 3 baths 4 Toilets,3,4,RENOVATED 3 BEDROOM WITH TWO ROOMS BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Omorinre johnsonLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,SERVICED 3BED ROOM FLAT WITH A ROOM BQ,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Chief collinsLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,SELF SERVICED 3BEDROOM FLAT IN LEKKI PHASE1,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Omorinre johnsonLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,SELF SERVICED 3BED ROOM TOWN HOUSE WITH A ROOM BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off fola osiboLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,FULLY SERVICED 3BEDROOM WITH A ROOM BQ IN LEKKI PHASE1,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Omorinre johnsonLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,SELF SERVICED 3BED ROOM DUPLEX WITH A ROOM BQ,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Off Babatunde Anjous (Studio 24) off Admiralty Way, Lekki 1, LagosLekki Phase 1 Lekki Lagos",3 beds 3 baths 3 Toilets,3,3,"14 UNITS OF THREE BEDROOM ( ALL ENSUITE) LUXURIOUS FLAT WITH BQ ,",3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,happyland estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,4,LOVELY 3 BEDROOM BUNGALOW,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Brand new 3 bedroom flat for rent Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,BRAND NEW 3 BEDROOM FLAT FOR RENT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,TASTEFULLY SERVICED 3 BEDROOM FLAT.,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,WELL MAINTAINED 3 BEDROOM FLAT FOR RENT .,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NEW EXQUISITELY FINISHED 3 BEDROOM FLAT.,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Yaba Gra Abule-Oja Yaba Lagos,3 beds 3 baths 4 Toilets,3,4,SPACIOUS 3 BEDROOM APARTMENTS WITH A ROOM BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,BEAUTIFULLY MAINTAINED 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,BEAUTIFUL 3 BEDROOM SELF SERVICED HOUSE.,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,road 2Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,BRAND NEW 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 4 baths 3 Toilets,4,3,BEAUTIFUL 3 BEDROOM FLAT.,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,BEAUTIFUL 3 BEDROOM FLAT .,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 4 baths 3 Toilets,4,3,BEAUTIFUL 3 BEDROOM FLAT .,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOM FLAT (OFFICE USE ONLY),3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,EXCELLENT 3 BEDROOM FLAT.,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,STANDARD 3 BEDROOM FLAT.,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,STYLISH 3 BEDROOM FLAT.,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,SPACIOUS 3 BEDROOM FLAT .,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 4 baths 3 Toilets,4,3,WELL BUILT 3 BEDROOM FLAT .,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,BEAUTIFULLY BUILT 6 UNITS OF 3 BEDROOM FLAT.,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,BRIGHT AND BEAUTIFUL SELF SERVICED 3 BEDROOM FLAT.,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,FULLY SERVICED 3 BEDROOM FLAT.,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Christ avenueLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,BRAND NEW TASTEFULLY FINISHED AND SERVICED 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM APARTMENT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Chief collins streetLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT IN A VERY NICE ENVIRONMENT IN A GOOD NEIGHBOURHOOD,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Jeremiah ugwuLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NICE 3 BEDROOM FLAT IN A VERY GOOD NEIGHBOURHOOD,2700000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Studio 24 areaLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NICE 3 BEDROOM FLAT IN A VERY GOOD NEIGHBOURHOOD,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,off admiralty wayLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,STANDARD 3 BEDROOMS FLAT WITH A STANDARD BQ,3200000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Yaba Gra Abule-Oja Yaba Lagos,3 beds 3 baths 4 Toilets,3,4,SPACIOUS 3 BEDROOM APARTMENTS WITH A ROOM BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Lekki Phase 1, Lekki, LagosLekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Yaba Gra Abule-Oja Yaba Lagos,3 beds 3 baths 4 Toilets,3,4,SPACIOUS 3 BEDROOM APARTMENTS WITH A ROOM BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOM TERRACE DUPLEX,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,2 UNITS OF 3 BEDROOM TERRACE DUPLEX,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOMS FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,BEAUTIFUL 3 BEDROOM FLAT WITH BQ,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,BEAUTIFUL 3 BEDROOM APARTMENT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Embassy road, Lekki phase 1Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,4,3 BEDROOM APARTMENT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Dentworth ApartmentsLekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,EXQUISITELY 3 BEDROOM LUXURY APARTMENT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,LUXURY 3 BEDROOM APARTMENT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Folasade Awe street, Lekki phase 1Lekki Phase 1 Lekki Lagos",3 beds 4 baths 4 Toilets,4,4,3 BEDROOM TERRACE BUILDING WITH BOYS QUARTERS,2700000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,off jasper ikeLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NEWLY BUILT 6 BLOCKS OF 3 BEDROOM FLAT PLUS A BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,off freedom RoadLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,LOVELY 3 BEDROOM TERRACE WITH BQ,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,off Admiralty road lekki phase1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,EXQUISITE 3 BEDROOM DETACHED DUPLEX,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"12, Omorinre Johnson Street, (ebunoluwa Terraces), Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,4,3 BEDROOM TERRACED DUPLEX,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"1 General Ogbomudia Street (princess Court), Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,.Lekki Phase 1 Lekki Lagos,3 beds 0 baths 0 Toilets,0,0,RENOVATED 3 BEDROOM DUPLEX WITH A ROOM BQ,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Abeke ogunkoya wife, lekki phase one, lagos.Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,4,NEWLY RENOVATED THREE BEDROOM TERRACE WITH A ROOM BQ.,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Off Admiralty Way, Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 0 baths 0 Toilets,0,0,BRAND NEW 4 NOS 3 BEDROOMS FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 0 baths 0 Toilets,0,0,2 UNITS OF 3 BEDROOM TERRACE DUPLEX,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Marwa, Lekki Phase 1 Lekki Lagos",3 beds 4 baths 4 Toilets,4,4,3 BEDROOM TERRACED DUPLEX,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Providence streetLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Minfa Estate Lokogoma Abuja,3 beds 3 baths 4 Toilets,3,4,RENOVATED 3 BEDROOM WITH TWO ROOMS BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,4,4,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Esther Adeleke Street, Off Admiralty Way, Near Freedom Way.Lekki Phase 1 Lekki Lagos",3 beds 3 baths 3 Toilets,3,3,TASTEFULLY FINISHED 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Chief ugu jerimah Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,2700000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off Admiralty wayLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,AS WELL BUILT 3BEDROOM FLAT WITHIN LEKKI PHASE 1,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Off Admiralty Way, Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,4,THREE BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Admiralty WayLekki Phase 1 Lekki Lagos,3 beds 2 baths 3 Toilets,2,3,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,off freedom way lekki phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,LOVELY 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Minfa Estate Lokogoma Abuja,3 beds 3 baths 4 Toilets,3,4,RENOVATED 3 BEDROOM WITH TWO ROOMS BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off Castle And Temple DrLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off Durosinmi Etti StreetLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,LUXURIOUS 3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,.Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,.Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM MINI FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,- Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NEWLY LUXURY 3 BEDROOM IN LEKKI PHASE ONE,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off Providence StreetLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM SEMI-DETACHED DUPLEX,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,U3 Estate;Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,SERVICED 3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Victoria Arobieke StreetLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,BEAUTIFULLY FURNISHED/SERVICED 3 BEDROOM FLAT WITH 1 ROOM BQ,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Off Freedom Way, Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT FOR RENT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,.Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,SERVICED 3 BEDROOM FLAT WITH BQ,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,- Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,NEWLY LUXURY 3 BEDROOM IN LEKKI PHASE ONE,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Admiralty WayLekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,NEWLY BUILT 3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,SERVICED 3 BEDROOM FLAT WITH SWIMMING POOL,2800000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths Toilets,3,0,3 BEDROOM TERRACED DUPLEX,3300000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off Adebayo Doherty Way;Lekki Phase 1 Lekki Lagos,3 beds 3 baths Toilets,3,0,NEATLY FINISHED 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off Osaro Road;Lekki Phase 1 Lekki Lagos,3 beds 3 baths Toilets,3,0,3 BEDROOM FLAT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,"Admiralty Way,Lekki Phase 1 Lekki Lagos",3 beds 3 baths Toilets,3,0,3 BEDROOM FLAT,3200000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,lekki phase ILekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,A THREE BEDROOMS FLAT AT LEKKI PHASE I,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off Freedom WayLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM LUXURY APARTMENT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,off Admiralty WayLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,EXCELLENT 3 BEDROOM FLAT FOR RENT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Yaba Gra Abule-Oja Yaba Lagos,3 beds 3 baths 4 Toilets,3,4,SPACIOUS 3 BEDROOM APARTMENTS WITH A ROOM BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Remi Olowode streetLekki Phase 1 Lekki Lagos,3 beds 4 baths 3 Toilets,4,3,WELL BUILT 3 BEDROOM FLAT,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,furo ezimora Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,VERY STYLISH 3 BEDROOM SEMI-DETACHED HOUSE WITH BQ,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Off admiralty wayLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,BRAND NEW 3BEDROOM WITH A ROOM BQ,3200000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM TERRACED DUPLEX,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,WONDERFULLY FINISHED 3 BEDROOM SERVICED APARTMENT,3500000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM FLAT WITH MAID'S QUARTERS,3000000.0,3000000.0,3500000.0,2700000.0
lekki,lekki-phase-1,3,Lekki Phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,4,3 BEDROOM TERRACED DUPLEX WITH A B/Q,3500000.0,3000000.0,3500000.0,2700000.0
